hostTime;deviceTime;rA;cA;rB;cB;tpb_x;tpb_y
312722.156771;117.361124;4400;4400;4400;4400;18;4
97261.915940;22.451742;3000;3000;3000;3000;18;18
26321.688300;5.889326;2000;2000;2000;2000;18;26
26360.764229;6.006525;2000;2000;2000;2000;18;24
76462.041398;31.310915;2800;2800;2800;2800;18;20
209250.712266;69.820038;3800;3800;3800;3800;18;16
25.862957;0.053816;200;200;200;200;18;30
25.890839;0.038945;200;200;200;200;18;28
25.869199;0.037087;200;200;200;200;18;32
207.098632;0.147327;400;400;400;400;18;30
207.145939;0.095107;400;400;400;400;18;28
207.175523;0.092520;400;400;400;400;18;32
716.845208;0.385032;600;600;600;600;18;30
716.807641;0.192126;600;600;600;600;18;32
717.349297;0.201269;600;600;600;600;18;28
1699.962192;0.501875;800;800;800;800;18;28
1734.643585;0.875437;800;800;800;800;18;30
1740.069444;0.481755;800;800;800;800;18;32
3378.824269;1.444334;1000;1000;1000;1000;18;30
3396.985000;0.788586;1000;1000;1000;1000;18;28
3381.711259;0.787626;1000;1000;1000;1000;18;32
60289.465449;14.521367;2600;2600;2600;2600;18;22
35449.321119;7.895770;2200;2200;2200;2200;18;26
35675.662110;8.522579;2200;2200;2200;2200;18;24
5741.622507;2.337625;1200;1200;1200;1200;18;30
5751.719932;1.301742;1200;1200;1200;1200;18;28
5743.986250;1.293055;1200;1200;1200;1200;18;32
9161.660751;3.729366;1400;1400;1400;1400;18;30
9157.867471;2.045561;1400;1400;1400;1400;18;28
9142.105336;1.987236;1400;1400;1400;1400;18;32
13590.137928;6.358839;1600;1600;1600;1600;18;30
13576.900366;3.581098;1600;1600;1600;1600;18;28
278730.780723;62.498349;4200;4200;4200;4200;18;14
13599.884089;3.487760;1600;1600;1600;1600;18;32
313087.205378;95.786171;4400;4400;4400;4400;18;6
311183.819878;85.552812;4400;4400;4400;4400;18;8
45966.075286;11.854827;2400;2400;2400;2400;18;26
19439.858340;6.801389;1800;1800;1800;1800;18;30
19347.248730;4.255036;1800;1800;1800;1800;18;28
46261.735798;11.979458;2400;2400;2400;2400;18;24
19464.562555;4.167893;1800;1800;1800;1800;18;32
97767.524434;38.168145;3000;3000;3000;3000;18;20
26457.405468;10.752102;2000;2000;2000;2000;18;30
26492.016146;5.865771;2000;2000;2000;2000;18;28
76749.136270;18.571640;2800;2800;2800;2800;18;22
26464.901024;5.820472;2000;2000;2000;2000;18;32
421454.108738;90.873369;4800;4800;4800;4800;16;32
148298.828071;30.009058;3200;3200;3200;3200;18;18
428587.848378;91.704539;4800;4800;4800;4800;16;30
60134.097820;13.495623;2600;2600;2600;2600;18;26
58369.362999;13.832994;2600;2600;2600;2600;18;24
35364.055620;14.127820;2200;2200;2200;2200;18;30
35589.680813;7.743470;2200;2200;2200;2200;18;28
35439.569381;7.665845;2200;2200;2200;2200;18;32
311324.400805;107.672376;4400;4400;4400;4400;18;10
45907.586339;21.675597;2400;2400;2400;2400;18;30
45939.585042;11.844267;2400;2400;2400;2400;18;28
45953.375334;11.853118;2400;2400;2400;2400;18;32
97225.304319;22.418038;3000;3000;3000;3000;18;22
72434.746411;17.261481;2800;2800;2800;2800;18;26
76377.164705;17.604409;2800;2800;2800;2800;18;24
231365.689801;93.008076;4000;4000;4000;4000;18;16
60227.145455;23.751887;2600;2600;2600;2600;18;30
60064.579193;13.110195;2600;2600;2600;2600;18;28
60394.859098;13.576322;2600;2600;2600;2600;18;32
150322.384868;51.524817;3200;3200;3200;3200;18;20
312245.678689;75.171042;4400;4400;4400;4400;18;12
148419.699610;33.035513;3400;3400;3400;3400;18;18
98184.533637;20.879050;3000;3000;3000;3000;18;26
97307.437947;21.317014;3000;3000;3000;3000;18;24
76394.325296;30.193907;2800;2800;2800;2800;18;30
76401.886285;16.801742;2800;2800;2800;2800;18;28
76486.546850;17.326507;2800;2800;2800;2800;18;32
409904.852222;330.606442;4800;4800;4800;4800;18;2
148142.827547;29.293386;3200;3200;3200;3200;18;22
382840.599674;133.972098;4600;4600;4600;4600;18;4
312126.039336;74.314065;4400;4400;4400;4400;18;14
148472.247312;55.621865;3400;3400;3400;3400;18;20
98308.016170;36.506638;3000;3000;3000;3000;18;30
365687.221283;109.184306;4600;4600;4600;4600;18;6
97716.116918;20.915298;3000;3000;3000;3000;18;32
98106.345645;20.832627;3000;3000;3000;3000;18;28
495945.334271;103.373559;5000;5000;5000;5000;16;28
167998.404192;39.623465;3600;3600;3600;3600;18;18
381078.993006;97.971051;4600;4600;4600;4600;18;8
153437.076312;28.864915;3200;3200;3200;3200;18;26
150814.439192;28.764822;3200;3200;3200;3200;18;24
149254.913556;32.821937;3400;3400;3400;3400;18;22
279689.261836;96.536865;4200;4200;4200;4200;18;16
380259.953322;132.088145;4600;4600;4600;4600;18;10
168466.670279;66.779761;3600;3600;3600;3600;18;20
149375.068338;28.933607;3200;3200;3200;3200;18;28
154595.751313;51.259703;3200;3200;3200;3200;18;30
153736.433800;28.107435;3200;3200;3200;3200;18;32
148794.843274;31.813471;3400;3400;3400;3400;18;26
492226.226835;100.129252;5000;5000;5000;5000;16;32
149465.666049;31.196398;3400;3400;3400;3400;18;24
493448.374186;101.211409;5000;5000;5000;5000;16;30
206636.036394;46.676976;3800;3800;3800;3800;18;18
380395.956935;85.230674;4600;4600;4600;4600;18;12
168744.301341;39.131903;3600;3600;3600;3600;18;22
149056.772021;31.003744;3400;3400;3400;3400;18;28
150436.142431;53.328270;3400;3400;3400;3400;18;30
149414.177094;30.524985;3400;3400;3400;3400;18;32
381712.740929;83.956276;4600;4600;4600;4600;18;14
166808.131949;38.685721;3600;3600;3600;3600;18;26
207211.086110;77.727744;3800;3800;3800;3800;18;20
168065.388676;37.398296;3600;3600;3600;3600;18;24
439522.405764;154.697356;4800;4800;4800;4800;18;4
494562.757342;371.712714;5000;5000;5000;5000;18;2
311379.303109;108.757991;4400;4400;4400;4400;18;16
430003.885514;127.435938;4800;4800;4800;4800;18;6
423286.755327;115.397072;4800;4800;4800;4800;18;8
207618.219179;46.061480;3800;3800;3800;3800;18;22
231980.369459;58.337646;4000;4000;4000;4000;18;18
168277.372339;37.653174;3600;3600;3600;3600;18;28
170115.992740;64.784677;3600;3600;3600;3600;18;30
168674.410231;36.620641;3600;3600;3600;3600;18;32
421056.152677;159.773080;4800;4800;4800;4800;18;10
205883.408242;44.984072;3800;3800;3800;3800;18;26
205369.014388;44.533753;3800;3800;3800;3800;18;24
230710.848021;99.966981;4000;4000;4000;4000;18;20
426845.716799;104.309648;4800;4800;4800;4800;18;12
205796.061724;43.558906;3800;3800;3800;3800;18;28
206354.397885;74.644098;3800;3800;3800;3800;18;30
207105.960089;43.281729;3800;3800;3800;3800;18;32
231933.964806;58.067784;4000;4000;4000;4000;18;22
280302.430545;66.609919;4200;4200;4200;4200;18;18
434161.584928;103.911578;4800;4800;4800;4800;18;14
381817.052119;128.712143;4600;4600;4600;4600;18;16
231474.316008;57.278427;4000;4000;4000;4000;18;26
231883.081610;58.677862;4000;4000;4000;4000;18;24
493935.950144;173.639555;5000;5000;5000;5000;18;4
278576.369587;104.604002;4200;4200;4200;4200;18;20
231124.346577;56.991410;4000;4000;4000;4000;18;28
231148.866872;99.357515;4000;4000;4000;4000;18;30
230823.584721;57.429860;4000;4000;4000;4000;18;32
496233.572382;141.574021;5000;5000;5000;5000;18;6
499721.082672;127.432238;5000;5000;5000;5000;18;8
270525.957314;63.408751;4200;4200;4200;4200;18;22
495767.515960;168.662643;5000;5000;5000;5000;18;10
311337.989944;75.846832;4400;4400;4400;4400;18;18
278257.321405;60.378766;4200;4200;4200;4200;18;26
282200.472894;63.214366;4200;4200;4200;4200;18;24
491899.464931;110.602656;5000;5000;5000;5000;18;12
305401.274728;121.767273;4400;4400;4400;4400;18;20
278982.215787;59.555480;4200;4200;4200;4200;18;28
279408.805209;97.255530;4200;4200;4200;4200;18;30
278903.525155;60.523380;4200;4200;4200;4200;18;32
435296.990485;149.616801;4800;4800;4800;4800;18;16
492672.633410;109.434709;5000;5000;5000;5000;18;14
311593.828026;73.587762;4400;4400;4400;4400;18;22
25.885715;0.040679;200;200;200;200;20;4
25.879130;0.057745;200;200;200;200;20;2
25.879096;0.040028;200;200;200;200;20;6
207.101936;0.106483;400;400;400;400;20;4
207.068737;0.100909;400;400;400;400;20;6
207.036158;0.213381;400;400;400;400;20;2
716.830845;0.215465;600;600;600;600;20;6
721.526821;0.558282;600;600;600;600;20;2
719.813345;0.230102;600;600;600;600;20;4
1741.591280;0.488218;800;800;800;800;20;4
1738.819105;1.187197;800;800;800;800;20;2
1707.987007;0.463148;800;800;800;800;20;6
3376.381804;2.204602;1000;1000;1000;1000;20;2
3397.524762;0.831749;1000;1000;1000;1000;20;6
3374.543425;0.925882;1000;1000;1000;1000;20;4
5731.386728;1.370066;1200;1200;1200;1200;20;6
5749.246748;3.719935;1200;1200;1200;1200;20;2
5858.191390;1.547799;1200;1200;1200;1200;20;4
9135.140642;5.859861;1400;1400;1400;1400;20;2
9138.415724;2.163662;1400;1400;1400;1400;20;6
9315.666199;2.433119;1400;1400;1400;1400;20;4
13619.662918;3.183110;1600;1600;1600;1600;20;6
13558.432586;8.086931;1600;1600;1600;1600;20;2
13754.150260;3.603976;1600;1600;1600;1600;20;4
19419.119544;5.484500;1800;1800;1800;1800;20;6
19524.094676;11.473945;1800;1800;1800;1800;20;2
19631.291816;5.103164;1800;1800;1800;1800;20;4
311108.013476;71.970268;4400;4400;4400;4400;18;26
311442.840336;74.343776;4400;4400;4400;4400;18;24
26429.065063;6.373631;2000;2000;2000;2000;20;6
26414.818115;16.906606;2000;2000;2000;2000;20;2
26765.836605;6.967143;2000;2000;2000;2000;20;4
368529.700251;89.023932;4600;4600;4600;4600;18;18
35403.729084;22.456511;2200;2200;2200;2200;20;2
35261.387960;8.203389;2200;2200;2200;2200;20;6
36073.964369;9.274131;2200;2200;2200;2200;20;4
45717.808305;11.067880;2400;2400;2400;2400;20;6
45931.517678;29.250000;2400;2400;2400;2400;20;2
46561.496993;12.369331;2400;2400;2400;2400;20;4
312261.056591;70.719408;4400;4400;4400;4400;18;28
311844.992967;118.411663;4400;4400;4400;4400;18;30
310947.245044;71.275207;4400;4400;4400;4400;18;32
25.851350;0.052974;200;200;200;200;20;8
206.992883;0.150525;400;400;400;400;20;8
718.566403;0.367318;600;600;600;600;20;8
1735.546759;0.810251;800;800;800;800;20;8
3363.632629;1.271945;1000;1000;1000;1000;20;8
5793.160876;2.354280;1200;1200;1200;1200;20;8
60200.298713;37.405074;2600;2600;2600;2600;20;2
60321.989794;14.211112;2600;2600;2600;2600;20;6
60372.184028;16.385372;2600;2600;2600;2600;20;4
9251.459482;3.615682;1400;1400;1400;1400;20;8
381281.032337;137.297024;4600;4600;4600;4600;18;20
13658.182924;5.609445;1600;1600;1600;1600;20;8
19503.402590;7.460695;1800;1800;1800;1800;20;8
26446.639161;10.592624;2000;2000;2000;2000;20;8
76311.157807;33.595063;2800;2800;2800;2800;20;2
76408.562234;18.067397;2800;2800;2800;2800;20;6
76310.190347;22.070015;2800;2800;2800;2800;20;4
35388.483053;14.088731;2200;2200;2200;2200;20;8
382630.570495;83.975035;4600;4600;4600;4600;18;22
45959.253801;18.832106;2400;2400;2400;2400;20;8
484496.055717;142.258660;5000;5000;5000;5000;18;16
97090.208441;53.326981;3000;3000;3000;3000;20;2
98199.568414;24.384890;3000;3000;3000;3000;20;6
97509.534513;29.734103;3000;3000;3000;3000;20;4
60204.450872;23.343206;2600;2600;2600;2600;20;8
381959.302005;81.029940;4600;4600;4600;4600;18;26
379558.079540;83.996208;4600;4600;4600;4600;18;24
25.871718;0.058945;200;200;200;200;20;10
207.106260;0.164765;400;400;400;400;20;10
76313.474439;29.334069;2800;2800;2800;2800;20;8
716.567446;0.397565;600;600;600;600;20;10
1703.880092;0.840268;800;800;800;800;20;10
3372.221915;1.573557;1000;1000;1000;1000;20;10
5726.540138;2.622619;1200;1200;1200;1200;20;10
424870.056899;107.121271;4800;4800;4800;4800;18;18
9148.761945;4.128867;1400;1400;1400;1400;20;10
147453.486738;76.320751;3200;3200;3200;3200;20;2
13576.041992;5.544012;1600;1600;1600;1600;20;10
152738.503583;38.565759;3200;3200;3200;3200;20;4
157037.861819;32.219588;3200;3200;3200;3200;20;6
382049.007190;77.987712;4600;4600;4600;4600;18;28
382116.820937;125.201997;4600;4600;4600;4600;18;30
19425.254826;8.689279;1800;1800;1800;1800;20;10
379801.396009;80.486770;4600;4600;4600;4600;18;32
26343.353290;11.845442;2000;2000;2000;2000;20;10
96925.411016;36.076108;3000;3000;3000;3000;20;8
35352.354086;15.706039;2200;2200;2200;2200;20;10
433268.080206;173.511138;4800;4800;4800;4800;18;20
45856.327403;18.690695;2400;2400;2400;2400;20;10
148580.839775;91.443575;3400;3400;3400;3400;20;2
148630.651589;37.558108;3400;3400;3400;3400;20;6
151911.236731;46.061788;3400;3400;3400;3400;20;4
25.962135;0.060106;200;200;200;200;20;12
25.882595;0.036742;200;200;200;200;20;14
25.879353;0.056150;200;200;200;200;20;18
25.863597;0.037971;200;200;200;200;20;16
207.111026;0.091274;400;400;400;400;20;16
206.987095;0.166504;400;400;400;400;20;18
207.139275;0.095579;400;400;400;400;20;14
211.401679;0.153148;400;400;400;400;20;12
717.438093;0.201194;600;600;600;600;20;16
717.442091;0.367737;600;600;600;600;20;18
719.902465;0.193387;600;600;600;600;20;14
715.608468;0.372586;600;600;600;600;20;12
1736.741550;0.826915;800;800;800;800;20;12
1733.214984;0.446357;800;800;800;800;20;14
1740.857306;0.437586;800;800;800;800;20;16
1735.524127;0.851321;800;800;800;800;20;18
3379.836289;0.887902;1000;1000;1000;1000;20;14
3388.206505;0.779692;1000;1000;1000;1000;20;16
3369.628018;1.491976;1000;1000;1000;1000;20;18
3374.184441;1.494638;1000;1000;1000;1000;20;12
5738.073325;1.279184;1200;1200;1200;1200;20;16
5727.721549;1.318301;1200;1200;1200;1200;20;14
5744.892884;2.507483;1200;1200;1200;1200;20;12
5803.492659;2.510199;1200;1200;1200;1200;20;18
60223.854913;26.042352;2600;2600;2600;2600;20;10
9229.098928;2.021412;1400;1400;1400;1400;20;16
9163.504144;2.089958;1400;1400;1400;1400;20;14
9157.259446;3.847578;1400;1400;1400;1400;20;12
9254.557248;3.915579;1400;1400;1400;1400;20;18
419011.652159;103.353171;4800;4800;4800;4800;18;22
13539.253623;3.214303;1600;1600;1600;1600;20;16
13523.511326;6.212231;1600;1600;1600;1600;20;18
13604.482602;3.219910;1600;1600;1600;1600;20;14
13601.269453;6.076459;1600;1600;1600;1600;20;12
151413.438168;44.641791;3200;3200;3200;3200;20;8
19638.344530;4.217085;1800;1800;1800;1800;20;16
19490.726596;8.227598;1800;1800;1800;1800;20;18
19362.561951;4.339819;1800;1800;1800;1800;20;14
19334.911273;8.249382;1800;1800;1800;1800;20;12
26437.480346;5.739319;2000;2000;2000;2000;20;16
26326.763936;11.241881;2000;2000;2000;2000;20;18
26314.786414;11.255663;2000;2000;2000;2000;20;12
26443.801668;5.925762;2000;2000;2000;2000;20;14
76745.975502;27.913218;2800;2800;2800;2800;20;10
35340.665019;7.640537;2200;2200;2200;2200;20;16
35222.477181;14.964885;2200;2200;2200;2200;20;18
35479.021396;7.876712;2200;2200;2200;2200;20;14
35498.371096;13.658955;2200;2200;2200;2200;20;12
168059.488728;110.080660;3600;3600;3600;3600;20;2
168195.005634;46.240023;3600;3600;3600;3600;20;6
168169.529144;56.355103;3600;3600;3600;3600;20;4
434535.938258;101.859369;4800;4800;4800;4800;18;26
45680.438871;10.845437;2400;2400;2400;2400;20;16
45873.368454;20.467086;2400;2400;2400;2400;20;18
45658.250396;10.846251;2400;2400;2400;2400;20;14
46131.817883;19.982052;2400;2400;2400;2400;20;12
439273.857315;104.197235;4800;4800;4800;4800;18;24
148260.315558;52.693412;3400;3400;3400;3400;20;8
97427.505760;34.327259;3000;3000;3000;3000;20;10
60399.848006;13.093079;2600;2600;2600;2600;20;16
59787.007985;24.737451;2600;2600;2600;2600;20;18
59944.587832;13.507318;2600;2600;2600;2600;20;14
60175.809615;24.704606;2600;2600;2600;2600;20;12
433213.748193;153.310909;4800;4800;4800;4800;18;30
433447.975698;100.928868;4800;4800;4800;4800;18;32
440175.164466;101.314054;4800;4800;4800;4800;18;28
493524.354660;115.382308;5000;5000;5000;5000;18;18
76459.247533;16.461051;2800;2800;2800;2800;20;16
76048.690979;31.135040;2800;2800;2800;2800;20;18
76179.421657;17.107160;2800;2800;2800;2800;20;14
76498.063079;30.995759;2800;2800;2800;2800;20;12
149262.349148;49.725492;3200;3200;3200;3200;20;10
206203.751446;129.011889;3800;3800;3800;3800;20;2
205866.944721;54.084710;3800;3800;3800;3800;20;6
168017.036382;59.526444;3600;3600;3600;3600;20;8
205923.982591;65.981642;3800;3800;3800;3800;20;4
25.867509;0.040064;200;200;200;200;20;20
97548.424604;20.255971;3000;3000;3000;3000;20;16
207.040426;0.092103;400;400;400;400;20;20
97351.593254;38.216994;3000;3000;3000;3000;20;18
97267.877368;38.038547;3000;3000;3000;3000;20;12
97883.056246;21.163442;3000;3000;3000;3000;20;14
718.006197;0.211362;600;600;600;600;20;20
1738.310531;0.441807;800;800;800;800;20;20
3367.933728;0.812291;1000;1000;1000;1000;20;20
5735.244759;1.336018;1200;1200;1200;1200;20;20
9149.345537;2.097319;1400;1400;1400;1400;20;20
484757.704315;176.417034;5000;5000;5000;5000;18;20
13563.266865;3.295852;1600;1600;1600;1600;20;20
19334.572166;4.429398;1800;1800;1800;1800;20;20
26333.438443;5.944830;2000;2000;2000;2000;20;20
148548.178650;58.203814;3400;3400;3400;3400;20;10
25.859493;0.053777;200;200;200;200;20;22
207.170274;0.164145;400;400;400;400;20;22
717.702443;0.368725;600;600;600;600;20;22
1703.697549;0.826988;800;800;800;800;20;22
3373.423475;1.444739;1000;1000;1000;1000;20;22
493022.475572;108.818874;5000;5000;5000;5000;18;22
5725.692983;2.380990;1200;1200;1200;1200;20;22
35398.766107;7.944099;2200;2200;2200;2200;20;20
9145.096049;3.744862;1400;1400;1400;1400;20;22
13577.595284;5.968420;1600;1600;1600;1600;20;22
147701.529937;26.481841;3200;3200;3200;3200;20;16
147583.500409;27.029415;3200;3200;3200;3200;20;14
151951.427793;49.497039;3200;3200;3200;3200;20;18
155022.914381;48.395411;3200;3200;3200;3200;20;12
205844.101022;69.398794;3800;3800;3800;3800;20;8
19466.468571;7.839903;1800;1800;1800;1800;20;22
45915.221645;11.338477;2400;2400;2400;2400;20;20
231588.633636;160.834569;4000;4000;4000;4000;20;2
224468.529945;79.827975;4000;4000;4000;4000;20;4
233296.986466;65.515546;4000;4000;4000;4000;20;6
26395.602586;10.672085;2000;2000;2000;2000;20;22
25.865946;0.043840;200;200;200;200;20;24
207.006172;0.094102;400;400;400;400;20;24
719.211884;0.194806;600;600;600;600;20;24
1734.209423;0.450126;800;800;800;800;20;24
3389.839975;0.777584;1000;1000;1000;1000;20;24
5743.194239;1.281017;1200;1200;1200;1200;20;24
35366.389713;14.140529;2200;2200;2200;2200;20;22
9183.948677;2.036278;1400;1400;1400;1400;20;24
60340.027985;14.416624;2600;2600;2600;2600;20;20
490173.152628;105.296670;5000;5000;5000;5000;18;26
13556.413601;3.259584;1600;1600;1600;1600;20;24
168778.376582;69.291951;3600;3600;3600;3600;20;10
496842.068515;109.482722;5000;5000;5000;5000;18;24
19437.793765;4.222175;1800;1800;1800;1800;20;24
45867.144548;20.207988;2400;2400;2400;2400;20;22
26418.342489;5.725133;2000;2000;2000;2000;20;24
148685.915398;30.200813;3400;3400;3400;3400;20;16
149004.365783;31.752535;3400;3400;3400;3400;20;14
149471.499421;55.584568;3400;3400;3400;3400;20;18
25.878172;0.036699;200;200;200;200;20;26
25.877304;0.037884;200;200;200;200;20;30
148991.335034;55.429332;3400;3400;3400;3400;20;12
207.159936;0.088940;400;400;400;400;20;26
207.122972;0.095509;400;400;400;400;20;30
76329.248697;18.091322;2800;2800;2800;2800;20;20
716.854700;0.205417;600;600;600;600;20;30
717.010960;0.210906;600;600;600;600;20;26
1744.953534;0.477899;800;800;800;800;20;26
1741.409333;0.461398;800;800;800;800;20;30
3378.956969;0.809095;1000;1000;1000;1000;20;26
3370.740363;0.788281;1000;1000;1000;1000;20;30
5791.330014;1.334077;1200;1200;1200;1200;20;26
5738.667042;1.314280;1200;1200;1200;1200;20;30
35410.537910;7.660294;2200;2200;2200;2200;20;24
9158.208538;2.036183;1400;1400;1400;1400;20;30
9157.876208;2.089101;1400;1400;1400;1400;20;26
60468.745189;23.740732;2600;2600;2600;2600;20;22
13673.850993;3.253260;1600;1600;1600;1600;20;30
13565.283619;3.454146;1600;1600;1600;1600;20;26
493340.991192;152.211848;5000;5000;5000;5000;18;30
19360.360564;4.226678;1800;1800;1800;1800;20;30
19423.987133;4.445436;1800;1800;1800;1800;20;26
493490.422450;104.684058;5000;5000;5000;5000;18;32
45592.812003;11.053124;2400;2400;2400;2400;20;24
492778.727169;102.763253;5000;5000;5000;5000;18;28
232769.885722;82.916133;4000;4000;4000;4000;20;8
26437.472060;5.849769;2000;2000;2000;2000;20;30
26377.817265;6.019639;2000;2000;2000;2000;20;26
97176.337169;22.280762;3000;3000;3000;3000;20;20
25.879201;0.040386;200;200;200;200;20;32
25.866427;0.036357;200;200;200;200;20;28
207.035165;0.092091;400;400;400;400;20;28
207.194165;0.097769;400;400;400;400;20;32
